WKT	NAME	NAME_EN	NAME_RU	RAILWAY	GAUGE	SERVICE	BRIDGE	TUNNEL	OSM_TYPE	OSM_ID
"LINESTRING (21.2224557 54.614198,21.2258957 54.6138018,21.2297662 54.6133896,21.235857 54.6127492,21.2374306 54.61263,21.2388414 54.6125741,21.2406249 54.6125547,21.242053 54.612573,21.2885196 54.6139676,21.2904954 54.6140512,21.2923998 54.6141724,21.2942166 54.6143213,21.2960004 54.6144974,21.3333339 54.618315,21.3352827 54.6184911,21.3461752 54.6193926,21.3718599 54.6216006,21.3729735 54.6216862,21.3739527 54.6217451,21.37614 54.6218219,21.3768876 54.6218496,21.3774794 54.6218632,21.3795411 54.6218962,21.3847358 54.6219459,21.4191807 54.6223216,21.4431033 54.622817,21.4672832 54.6234045,21.4697206 54.623416,21.4717092 54.6233861,21.4739602 54.6233169,21.5186275 54.620761,21.5225224 54.6205076,21.5235156 54.620455,21.5274358 54.6202512,21.5360758 54.6199018,21.5437343 54.6195563,21.5556261 54.6190512,21.5558618 54.6190383,21.5779834 54.6180902,21.6481587 54.6150872,21.6535506 54.6148614,21.6552181 54.6147971,21.656625 54.6147672,21.6575181 54.6147533,21.6588602 54.6147397,21.6599462 54.6147522,21.6612974 54.6147828,21.6629255 54.6148682,21.6640949 54.6149365,21.6651086 54.6150126,21.6660727 54.6150922,21.6671 54.6151955,21.7355525 54.6225503,21.7948733 54.628932,21.8000802 54.6294837,21.8045048 54.6299523,21.8052165 54.6300111,21.8058389 54.6300509,21.8068408 54.6300602,21.8073583 54.6300434,21.8079659 54.6300027,21.8086057 54.6299422,21.8091957 54.6298739,21.8100728 54.6297676,21.8114714 54.6295837,21.8118861 54.6295292,21.8131445 54.6293518,21.8158758 54.6289594,21.8165423 54.6288615,21.8171352 54.6287854,21.8188748 54.6285707,21.8231658 54.628065,21.823582 54.6280144,21.8250289 54.6278383,21.8265095 54.627683,21.8285549 54.627491,21.8290776 54.6274378,21.8297254 54.6273554,21.8301224 54.6272949,21.8320016 54.626988,21.8327334 54.6268648,21.8334684 54.6267235,21.8346915 54.626472,21.8352539 54.6263546,21.8403335 54.6252438,21.8409973 54.6250946,21.8415593 54.6249424,21.8421762 54.6247607,21.8427664 54.6245604,21.843473 54.6243027,21.845808 54.6234518,21.8470245 54.6230218,21.8603694 54.6181953,21.8613749 54.6178299,21.8617982 54.6176761,21.8626546 54.6173602,21.864206 54.6167878)"	"1"			rail	"1520"				way	"98750417"
"LINESTRING (21.8852379 55.089334,21.8870027759426 55.0910270421177)"	Tilžės geležinkelio tiltas			rail	"1520"		yes		way	"135703446"
"LINESTRING (21.8112436 54.6295338,21.8100728 54.6297676,21.8094546 54.6298801,21.8087454 54.630006,21.8084744 54.6300389,21.8078115 54.6301385,21.8073275 54.6302333,21.805701 54.6305619,21.8046165 54.6307299,21.8040909 54.6307632,21.8036634 54.6307746,21.8030994 54.6307599,21.8015675 54.630703,21.8012036 54.6306672,21.8003573 54.6305775,21.7995596 54.6304775,21.7986204 54.6303203,21.7985523 54.6303089,21.7968328 54.6299927,21.7960911 54.6298122)"				rail	"1520"	siding			way	"97355152"
"LINESTRING (20.5226924 54.6851266,20.5227605 54.6855039)"				tram					way	"97263117"
"LINESTRING (22.1877297 54.5940712,22.188231 54.5941359,22.1886124 54.5941382,22.1889383 54.5941214,22.1892817 54.5940741,22.1894981 54.5940271,22.1900658 54.5938924,22.1902722 54.593835,22.1908945 54.5936622)"				rail	"1520"	spur			way	"93182093"
"LINESTRING (20.4482889 54.6905607,20.4472892 54.6907363,20.4468976 54.6907712,20.4464484 54.6908195,20.4458898 54.6909061,20.4454464 54.6910042,20.4450951 54.6910958,20.4447582 54.6912173,20.4444933 54.6913471)"				rail	"1520"	spur			way	"101979423"
"LINESTRING (20.4480509 54.6903044,20.4470139 54.6905434,20.4463631 54.6906483,20.4458016 54.6906632,20.44522 54.6906499,20.4446527 54.690595,20.4434261 54.6904119,20.4427589 54.6903461)"				rail	"1520"	siding			way	"101979399"
"LINESTRING (22.0422011 54.5872818,22.0438979 54.5872347)"				rail	"1520"		yes		way	"96063175"
"LINESTRING (22.2847195 54.5908121,22.2898112 54.5921086,22.2945465 54.5933507,22.2990856 54.5944934,22.3008018 54.5949227,22.3055702 54.5961536,22.3150594 54.598603,22.3208766 54.6001052,22.321282 54.6002064,22.3218123 54.6003511,22.3231007 54.6006775,22.3245304 54.6010231,22.3267035 54.6014989,22.328989 54.6019391,22.3304332 54.6021787,22.3319182 54.6024063,22.3344133 54.6027396,22.3360812 54.6029248,22.3377491 54.6030686,22.3411106 54.603285,22.3501048 54.6036796,22.3537521 54.6038284,22.359364 54.60404,22.3622041 54.6041451,22.3645873 54.6042306,22.3666116 54.6043062,22.3685404 54.6043795,22.3721126 54.6045148,22.375692 54.6046457,22.3779007 54.6047293,22.3808976 54.6048454,22.3852465 54.6050105,22.3916017 54.6052379,22.394386 54.6053508,22.3970636 54.6054362,22.4010551 54.6055879,22.4035054 54.6056828,22.4059524 54.6057828,22.4103698 54.6059666,22.4134562 54.6060827,22.4171706 54.6062081,22.4232271 54.6064478,22.4255239 54.6065525,22.4266513 54.6066288,22.4277788 54.6067465,22.4298107 54.6069924,22.4319249 54.6073446,22.4331436 54.6075848,22.4347666 54.6079149,22.4362517 54.6082308,22.440629 54.6091168,22.4435331 54.6097151,22.4462024 54.6102728,22.4480346 54.6106477,22.4493918 54.6109139,22.4523082 54.6115182,22.4604801 54.6132184,22.4625015 54.6136344,22.4902493 54.6193303,22.494176 54.6201216,22.4975458 54.6208258,22.4990224 54.621113,22.5009817 54.6215363,22.5033968 54.6220069,22.5048746 54.6223279,22.5069865 54.62276,22.5116556 54.6237165,22.5142905 54.6242521,22.5179816 54.6250083,22.5216227 54.6257645,22.5246822 54.6263863,22.5259651 54.6266338,22.5272685 54.6268516,22.5289637 54.6271,22.5307049 54.6272921,22.5324225 54.6274331,22.5344627 54.6275237,22.5360657 54.6275453,22.5376209 54.6275376,22.5404472 54.6274734,22.5428102 54.6274131,22.5467386 54.6273046,22.5483789 54.627251,22.5510996 54.6271732,22.5535092 54.6271065,22.5557621 54.627047,22.5579972 54.6269822,22.561262 54.6268933,22.5625477 54.6268527,22.5648986 54.6267945,22.5660264 54.626774,22.5671512 54.6267914,22.5687076 54.6268662)"				rail	"1520"				way	"93129027"
"LINESTRING (20.4395048 54.690007,20.4389399 54.6899559,20.438675 54.6899076,20.4362765 54.6888075)"				rail	"1520"	spur			way	"101979409"
"LINESTRING (21.8996632 54.6039135,21.9066284 54.6014265,21.910336 54.6000775,21.9137413 54.5988447,21.9171877 54.5976112,21.9191081 54.5970126,21.9208468 54.5965743,21.9226399 54.5962189,21.9246966 54.5959169,21.9252687 54.595858,21.9339268 54.5949747,21.9598291 54.5923119,21.9623971 54.5920541,21.9773561 54.5904913,21.9848374 54.5897443,21.9920537 54.5890156,21.9942611 54.5888312,21.9965851 54.5886991,22.0029739 54.5884778,22.0057685 54.5883834,22.0120046 54.5881843,22.0167168 54.5880414,22.0171322 54.5880274,22.024044 54.5878332,22.0422011 54.5872818)"				rail	"1520"				way	"99154240"
"LINESTRING (20.4291355 54.6874261,20.4276958 54.6872929,20.4275262 54.6872655,20.4265022 54.6871606,20.4261007 54.6871288,20.4255239 54.6870593)"				rail	"1520"	spur			way	"101979405"
"LINESTRING (20.4774898 54.7203202,20.4770105 54.7203584)"				disused					way	"91277960"
"LINESTRING (20.4448248 54.6922439,20.4448197 54.692444,20.4449032 54.6926221,20.4451653 54.6930032,20.4452459 54.6931846,20.4452574 54.6933144,20.4451825 54.6935906,20.4451422 54.6937221,20.4450702 54.6938918,20.444886 54.6940383,20.4443475 54.6944177,20.4439473 54.6947089,20.4433109 54.6951649,20.44319 54.695328,20.4432706 54.6954844,20.4432994 54.6955709,20.4430806 54.696561)"				rail	"1520"	spur			way	"101979403"
"LINESTRING (20.4366306 54.6932262,20.4366565 54.69399,20.4367429 54.6941631,20.4368869 54.6943628,20.4370712 54.6945059,20.4383093 54.6949768)"				rail	"1520"	spur			way	"101979401"
"LINESTRING (20.4447836 54.692219,20.4447189 54.6924689,20.4446786 54.692687,20.4445721 54.6929632,20.4443705 54.6931729,20.4441114 54.6933659,20.4434837 54.6938369,20.4422398 54.6946889)"				rail	"1520"	spur			way	"101979413"
"LINESTRING (22.1871166 54.5939344,22.1877297 54.5940712)"				rail	"1520"	spur	yes		way	"93182090"
"LINESTRING (22.2842317 54.5906843,22.2847195 54.5908121)"				rail	"1520"		yes		way	"93129032"
"LINESTRING (20.4396929 54.6899993,20.4395048 54.690007,20.4389169 54.6900308,20.438508 54.6900391,20.4380559 54.6900208,20.4368581 54.6899293)"				rail	"1520"	spur			way	"101979397"
"LINESTRING (20.4987105 54.72086,20.4986235 54.7205937,20.4985831 54.7204699,20.4986327 54.7203714,20.4987337 54.7202461,20.4990168 54.7201524,20.4992072 54.7201266,20.5000217 54.7198904,20.5011408 54.7192656,20.5013807 54.7190335,20.5016255 54.7187959)"				tram					way	"93950880"
"LINESTRING (20.4403174 54.6899308,20.4399247 54.6899076,20.439661 54.6898329,20.439177 54.6896705,20.4370885 54.6888486)"				rail	"1520"	spur			way	"101979406"
"LINESTRING (20.498771 54.7208495,20.4989615 54.7215799,20.4991335 54.7223076,20.4991614 54.7224547,20.4991553 54.7225601,20.4990818 54.7228762,20.4988873 54.7232273,20.4979086 54.7243955,20.4977024 54.7245827,20.4974154 54.7247743,20.4960295 54.7257028,20.4950478 54.7265764,20.4941956 54.7272335,20.4939561 54.7274392,20.4917724 54.7293149,20.490233 54.7302891,20.4901432 54.7302803,20.4900304 54.7302606,20.4900113 54.7302561,20.4898119 54.7302094,20.4893161 54.7300931,20.4881147 54.7298181,20.4878109 54.7297786,20.4871131 54.7296759,20.4860248 54.7295058,20.4851043 54.7293108,20.4840452 54.7290864,20.4833583 54.7289252,20.4824415 54.7287087,20.482053 54.7286203,20.4816947 54.7285362,20.4815816 54.728513,20.4814825 54.7284951,20.4803689 54.7282639,20.4791875 54.727996,20.4787625 54.727908,20.4786821 54.7278913,20.4785808 54.7278723,20.4780628 54.7277748,20.4772145 54.7276009,20.4756901 54.7272627,20.4747577 54.7270586,20.4745575 54.7270146,20.4744717 54.7269957,20.474401 54.7269802,20.4738565 54.7268613,20.4719299 54.7264252,20.4704685 54.7261186,20.4697302 54.7259518,20.4695489 54.7259109,20.4694876 54.725897,20.46941 54.7258822,20.4691905 54.7258404,20.4668287 54.7253157,20.4650882 54.7249427,20.4647205 54.7248632,20.4643716 54.7247878,20.4629289 54.7244591,20.4623405 54.7243058,20.4618835 54.7241446,20.46141 54.7239502,20.4608983 54.7237163,20.4605617 54.7235408,20.4602141 54.7233211,20.4598912 54.7230936,20.4596293 54.7229496,20.4593447 54.7228873,20.4591632 54.7228612,20.4588863 54.7228142,20.4587097 54.7227842,20.4580962 54.7226829,20.457909 54.7226472,20.4576498 54.7225815,20.4574739 54.72251,20.4573765 54.7224468,20.4573109 54.7223678,20.4572697 54.7222703,20.4572677 54.7221287,20.457233 54.7219479,20.4571558 54.7218228,20.4570498 54.7217339,20.4568548 54.7215936,20.4565538 54.721468,20.4562547 54.7213735,20.4560141 54.7213136,20.4558169 54.7212749,20.4556106 54.7212538,20.455303 54.7212545,20.4549857 54.7212471,20.4546128 54.7212034,20.4536097 54.721054,20.4530037 54.7209866,20.4529287 54.720981,20.4521001 54.7209303,20.4517122 54.7209984,20.451202 54.7211051,20.4511497 54.721116,20.450909 54.7211649,20.4508357 54.7211798,20.4506183 54.7212136,20.4505802 54.7212152,20.4505465 54.7212145,20.4505045 54.7212095,20.4504777 54.7212039,20.4504355 54.7211915,20.4503962 54.7211746,20.4503656 54.7211537,20.450332 54.7211227,20.4503098 54.7210952,20.4502965 54.7210738,20.4502836 54.7210403)"				tram					way	"91277967"
"LINESTRING (20.5222435 54.7121829,20.5221739 54.7121151,20.5220892 54.712082,20.5214169 54.7120811,20.5210257 54.7120619,20.5187719 54.7118011,20.51848 54.7117907,20.5180899 54.7117353,20.5178835 54.7116868,20.5178271 54.711675,20.5176904 54.711634,20.517519 54.7115664,20.517477 54.7115417,20.517178 54.7113655,20.5167469 54.7110878,20.5165406 54.7109833,20.5163204 54.7108975,20.5161539 54.7108395,20.5159682 54.7107911,20.5158871 54.7107777,20.5157422 54.7107536,20.5154878 54.71072,20.5151815 54.7106942,20.5148994 54.7106998,20.5147644 54.7107098,20.5146371 54.7107145,20.5143717 54.7107552,20.5138625 54.7108412,20.5127536 54.7110299)"				disused					way	"93893099"
"LINESTRING (20.5227605 54.6855039,20.5228712 54.6861935,20.5230529 54.6875475,20.5230663 54.6876475,20.5232254 54.6888665,20.5232317 54.6889025,20.5232545 54.6890355,20.5234046 54.6900509,20.5235661 54.6910796,20.5236749 54.6917009,20.5237739 54.6921548,20.5238481 54.6926491,20.5240297 54.693819,20.5240351 54.6938636,20.5241079 54.6943867,20.5241098 54.6944334,20.5241063 54.6945466,20.5217484 54.6959317,20.518765 54.697563,20.5178486 54.6979816)"				tram	"1000"				way	"91277955"
"LINESTRING (20.4519937 54.720897,20.4511665 54.7210785,20.4511535 54.7210813,20.4510375 54.7211047)"				tram					way	"97253394"
"LINESTRING (20.4289543 54.9475236,20.4287852 54.94748)"				rail	"1520"		yes		way	"142884014"
"LINESTRING (20.5144953 54.706889,20.5144548 54.7065814,20.5144524 54.7064545,20.5146469 54.7057376,20.5150723 54.7051836,20.515761 54.7044736,20.5159466 54.7042161,20.5161391 54.7034085,20.5162944 54.7024566,20.5164226 54.7020333,20.5172835 54.7006756,20.5175063 54.7004454,20.5179216 54.7000513,20.5180503 54.6999424)"				tram	"1000"				way	"91277978"
"LINESTRING (21.3199533 54.3517427,21.3210525 54.3530617,21.3221723 54.3544946,21.3253251 54.3585815,21.3254565 54.3587503,21.3261595 54.359671,21.327452 54.3613956,21.327931 54.3620385,21.3289391 54.3633972,21.3297503 54.3644028,21.3302563 54.3650224,21.3307196 54.3655358,21.3312725 54.3660984,21.3318141 54.3666034,21.3325658 54.3672538,21.3335663 54.3680367,21.3347293 54.3689463,21.3349855 54.3691327,21.3354105 54.3694006,21.3360486 54.369791,21.3366782 54.3701172,21.3370769 54.3703075,21.3440046 54.3735997)"				rail	"1435"				way	"110921416"
"LINESTRING (20.476175 54.7203623,20.4759627 54.7203536,20.4759272 54.7203521,20.4757568 54.7203525,20.4756168 54.7203642,20.4755387 54.7203707,20.4744624 54.7205565)"				disused					way	"91277976"
"LINESTRING (20.5169525 54.698202,20.5169819 54.6981934,20.5170865 54.698163,20.5172324 54.6981206,20.5177116 54.6979813)"				tram	"1000"				way	"91264368"
"LINESTRING (20.4499493 54.6890024,20.4499141 54.6892024,20.4498601 54.6894197,20.4497546 54.689637,20.4496924 54.6897417,20.4495896 54.6898777,20.4494382 54.6899949,20.4492651 54.6901246,20.4490704 54.6902403,20.4488433 54.6903419,20.4485972 54.6904513,20.4482889 54.6905607,20.4478215 54.6906246,20.4471683 54.6907096,20.4468575 54.6907341,20.4466799 54.690753,20.4461985 54.690778,20.4459227 54.6907874,20.4457199 54.6907874,20.4455063 54.6907842,20.4452467 54.6907623,20.4449843 54.6907311,20.4444083 54.6906451,20.4441352 54.6906045,20.4433889 54.6904998,20.4429669 54.6904369,20.4428534 54.69042,20.4424667 54.6903575,20.4423072 54.6903153,20.4417285 54.6901512,20.441422 54.6900524,20.4411077 54.6899571,20.4406388 54.6899126,20.4403174 54.6899308,20.4400197 54.6899476,20.4396929 54.6899993,20.4393258 54.6900574,20.4386981 54.6901423,20.4382143 54.6903021,20.4379206 54.6904535,20.4372008 54.6909279,20.4369688 54.6911053,20.4368178 54.6912208,20.4367026 54.691289,20.4366335 54.6913672,20.4365414 54.6915969,20.4365356 54.6918182,20.4365903 54.6928767,20.4366306 54.6932262,20.4367573 54.6934741,20.4370568 54.6936805,20.4373562 54.6938635,20.4388075 54.6945658)"				rail	"1520"	spur			way	"97375468"
"LINESTRING (20.4369688 54.6911053,20.4365097 54.691279,20.4360691 54.6914371,20.4356257 54.6915669,20.4351276 54.6916119,20.4298409 54.6909828)"				rail	"1520"	spur			way	"101979415"
"LINESTRING (20.5096315 54.7115427,20.5095494 54.7115628,20.509435 54.7115913,20.5093522 54.7116159)"				tram					way	"93893092"
"LINESTRING (20.4512373 54.7128003,20.4514583 54.7129243,20.451649 54.7130313,20.4519662 54.7131841,20.4520724 54.7132352,20.4526879 54.7134548,20.45336 54.7136472,20.45374 54.713756,20.4541811 54.7138987,20.4547274 54.7140552,20.4549703 54.7140902,20.4550595 54.7140962,20.4560121 54.7141743,20.4569625 54.7142467,20.4577163 54.714316,20.457766 54.7143194,20.4580341 54.7143394,20.458974 54.7144125,20.4590324 54.7144171,20.4591397 54.7144262,20.4598268 54.7144537,20.4608127 54.7145108,20.4620971 54.7145712,20.4623803 54.7145819,20.4625693 54.7145951,20.4628008 54.7146162,20.4630528 54.7146492,20.4649245 54.7149557,20.4654932 54.7150477,20.465583 54.7150659,20.4657327 54.7151273,20.4659119 54.7152162,20.4661812 54.7153515,20.4672161 54.715889,20.4685811 54.7165732,20.4686779 54.7166231,20.4694696 54.7170308,20.4696652 54.7171315,20.4700703 54.7173407,20.4707023 54.7176487,20.4714712 54.7180576,20.472102 54.7183534,20.4728906 54.7187352,20.4740596 54.7193355)"				disused					way	"91277936"
"LINESTRING (20.3476176 54.6449084,20.3447888 54.645302)"				rail	"1520"	spur			way	"96937079"
"LINESTRING (21.8378099 54.636559,21.8381916 54.6354978,21.838252 54.6352209,21.838288 54.6349015,21.8382331 54.6345405,21.8381662 54.6343467,21.8378113 54.6333107,21.8376407 54.6328265,21.8371925 54.6320279,21.8365505 54.6312242,21.8356876 54.6303867,21.8347907 54.6296601,21.833926 54.6291918,21.8335889 54.6290489,21.8330025 54.6287999)"				abandoned	"1520"				way	"88380373"
"LINESTRING (20.4517429 54.7208916,20.4514534 54.7209346,20.4511877 54.7210343,20.4511332 54.7210598,20.4510375 54.7211047,20.450909 54.7211649)"				tram					way	"88361021"
"LINESTRING (20.4749549 54.6973893,20.4742691 54.6972803,20.4732789 54.6970772,20.4724005 54.6968403,20.4699571 54.6961881,20.4692536 54.6959969,20.4683334 54.6957169,20.4678559 54.6955477,20.4673923 54.6953946,20.4670368 54.6952737,20.4666325 54.6951589,20.4661759 54.695032)"				rail	"1520"	yard			way	"86336474"
"LINESTRING (20.4990407 54.6948651,20.4989941 54.6948175,20.4990084 54.6947326,20.4990801 54.6946394,20.4991805 54.6945938,20.4992629 54.6945669,20.4997287 54.6944033)"				disused	"1000"				way	"91264352"
"LINESTRING (20.4686149 54.6968102,20.4676129 54.696642,20.4672779 54.6965815,20.4663711 54.6964771,20.4656311 54.6964682,20.4652054 54.6965575,20.4647112 54.6966612,20.4611141 54.6976828,20.4569825 54.6988825,20.4534714 54.6998433,20.4505816 54.7006523)"				rail	"1520"	spur			way	"86338822"
"LINESTRING (20.5011798 54.6949549,20.50143 54.6951901,20.5015051 54.6952056,20.5016017 54.6951994,20.5017519 54.695187,20.5020425 54.6951039,20.5022615 54.6950413,20.5025501 54.6949531,20.5027228 54.6949669,20.5028943 54.6950129,20.5030729 54.6952353,20.5031335 54.6955292,20.5031856 54.6957671,20.503196 54.6958149,20.5032036 54.6960619,20.5031789 54.6963697,20.5031522 54.6965646,20.5031214 54.6967789,20.5030894 54.6968439,20.5029982 54.6969393,20.5028933 54.6970345,20.5028406 54.6971128,20.5028243 54.6972277,20.5028537 54.6974036,20.5028919 54.6976402,20.5029225 54.6978293,20.5029485 54.6979719,20.5029869 54.6982498,20.5029772 54.6985712,20.5030501 54.6987273,20.5031164 54.6988077,20.5031819 54.6988589,20.5033022 54.6989079,20.5037488 54.6990164,20.5043283 54.6990947,20.5048731 54.6991188,20.5068789 54.6992075,20.50954 54.6993689,20.5114914 54.6995126,20.5126544 54.6995983,20.5129951 54.6995997,20.5131628 54.6995766,20.513229 54.6995675,20.5132306 54.6995589,20.5132658 54.6993666,20.5132947 54.6992084,20.5133679 54.699125,20.5134749 54.699003,20.5136233 54.698948,20.5151829 54.6986373,20.5156427 54.6985235,20.5161573 54.6983962,20.5162712 54.6983684,20.5167427 54.6982532,20.5168531 54.6982263,20.5169525 54.698202,20.5169815 54.6982146,20.517157 54.6982905,20.5172042 54.6983109,20.5172252 54.69832,20.5172666 54.6983831)"				tram	"1000"				way	"91277947"
"LINESTRING (21.8322306 54.6482312,21.8326138 54.6474108)"				rail	"1520"		yes		way	"88380376"
"LINESTRING (20.5146958 54.7075944,20.5147396 54.7078859,20.5148331 54.7083574,20.5149155 54.7084445,20.5149274 54.7084536,20.5150378 54.7085378,20.5151511 54.708594,20.5158251 54.7086181,20.5164932 54.7086397,20.5173976 54.7087002,20.51787 54.7087368,20.5190391 54.7088275,20.5203036 54.7089109,20.5218151 54.7089922,20.5219533 54.709027,20.5220554 54.7090612,20.5221838 54.7091385,20.5222569 54.7092412,20.5222472 54.7093247,20.522099 54.7099228,20.5221016 54.7099934,20.5221268 54.7100641,20.5221803 54.7101376,20.5224302 54.7104001,20.5225098 54.7105149,20.5225598 54.710607,20.522582 54.7106702,20.5225899 54.7107335,20.5225843 54.7107962,20.5225548 54.7109085,20.522328 54.7119729,20.5223238 54.7120091,20.5223317 54.7121475,20.5223094 54.7121454)"				tram					way	"91277927"
